id,name,lat,lon,address,rating,rating_count,confidence,url,match,city,state,country,zip_code
R7PHDW6wKzYHOOh4f6MrzA,Pakiza Restaurant,40.632373,-73.967124,"1032 Coney Island Ave, Brooklyn, NY 11230",3.2,43,,https://www.yelp.com/biz/pakiza-restaurant-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11230
zP2SAAXp5zK88RlWA-JMAQ,Hamza & Madina Halal,40.65515171530589,-73.9607091,"214 Parkside Ave, New York, NY 11226",4,3,,https://www.yelp.com/biz/hamza-and-madina-halal-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,11226
_y697vAjcWn_syncR4a6Fg,BBQ Spot - Caribbean Style BBQ & Jerk,40.6331526,-73.926678,"5119 Ave U, Ste A, Brooklyn, NY 11234",4.4,8,,https://www.yelp.com/biz/bbq-spot-caribbean-style-bbq-and-jerk-brooklyn-4?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11234
5xPYbk-2PSYXTigL7nVTSg,Meet N Eat,40.64357,-73.96981,"563 Coney Island Ave, Brooklyn, NY 11218",4,8,,https://www.yelp.com/biz/meet-n-eat-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
FggKf38D-n3G2k0e1-UtVA,98K Fried Chicken,40.60394,-73.99796,"12 Bay 25th St, Brooklyn, NY 11214",4,8,,https://www.yelp.com/biz/98k-fried-chicken-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11214
16O6HaQm0mK5hRmQbWISHQ,Halal Munchies,40.625833,-74.023877,"7919 5th Ave, Brooklyn, NY 11209",3.8,12,,https://www.yelp.com/biz/halal-munchies-brooklyn-7?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11209
JqXGE0qgcMhWpUBtf8DQcA,Holy Cow,40.6615526,-73.7926107,"150th Ave & 148th St, Bldg 125, Jamaica, NY 11430",2.7,18,,https://www.yelp.com/biz/holy-cow-jamaica-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Jamaica,NY,US,11430
bN8QXaZNScEKpT5kdx_cbw,Zinger Halal Express,40.590775,-73.969471,"367 Avenue X, Brooklyn, NY 11223",4,2,,https://www.yelp.com/biz/zinger-halal-express-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11223
slZnYAWRo3dibGsr-ONMEg,Halal Bros Grill,40.65057651481659,-73.9582084491849,"2215 Church Ave, Brooklyn, NY 11226",3.5,19,,https://www.yelp.com/biz/halal-bros-grill-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11226
CSHtvYGEMS97NYLCs9-nFQ,Halal Xpress,40.64371,-73.977667,"221 Church Ave, Brooklyn, NY 11218",2.8,23,,https://www.yelp.com/biz/halal-xpress-brooklyn-6?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
BBTri0ccF_Va5aODuQOfOA,China Pagoda,40.63312,-74.02144,"6918 5th Ave, Brooklyn, NY 11209",2.9,42,,https://www.yelp.com/biz/china-pagoda-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
dViHn1aI38BfX_izQTLN3g,Lutheran Halal Cafe,40.64804,-74.01783,"5121 2nd Ave, Brooklyn, NY 11232",3.5,11,,https://www.yelp.com/biz/lutheran-halal-cafe-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11232
FPgZHlW6Yh3JaxQQuB2MeA,Steiny B's Smashburgers,40.6485152816777,-73.95858969999999,"942 Flatbush Ave, Brooklyn, NY 11226",4,1,,https://www.yelp.com/biz/steiny-bs-smashburgers-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11226
yYqlSOuusJJ83d_0F1-G2w,El zahra halal meat,40.6329636111675,-74.0214182375861,"6924 5th Ave, Brooklyn, NY 11209",5,4,,https://www.yelp.com/biz/el-zahra-halal-meat-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
kDeTwpuZkx7dhJHmZL8f_A,Gyro King Xpress,40.63227382132293,-73.9670728,"1017 Foster Ave, New York, NY 11236",4,2,,https://www.yelp.com/biz/gyro-king-xpress-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,11236
76pS7hnJ7QFC9xKP9gKMBA,Khyber Halal Cart,40.61914135320144,-73.99038387273397,"1796 65th St, Brooklyn, NY 11204",4,8,,https://www.yelp.com/biz/khyber-halal-cart-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11204
qB3aA7m7jksGpBe9ZsMBnA,Yo Yo Chicken,40.63832468354174,-73.9537311,"1300 Flatbush Ave, Brooklyn, NY 11210",2.4,5,,https://www.yelp.com/biz/yo-yo-chicken-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11210
mTyJ1vfDb7tOE6YC2MksjA,Halal Grill Shack,40.661243,-73.920614,"1143 Clarkson Ave, New York, NY 11212",0,0,,https://www.yelp.com/biz/halal-grill-shack-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,11212
LgZkQl3Jd0Ul0tY9lTszIQ,Halal Garden Chinese Kitchen,40.642359,-73.980994,"61A Church Ave, Brooklyn, NY 11218",0,0,,https://www.yelp.com/biz/halal-garden-chinese-kitchen-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11218
G_jOUKluEFJAnc4N4nAOYw,Hillside Express Halal Food,40.7101719708836,-73.7938248200155,"168-30 Hillside Ave, Jamaica, NY 11432",5,3,,https://www.yelp.com/biz/hillside-express-halal-food-jamaica?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Jamaica,NY,US,11432
tpdR8E30e4f3GK-uuBHObg,Gyro and Kashmiri Pizza,40.619131,-73.92637,"5011 Ave N, Brooklyn, NY 11234",0,0,,https://www.yelp.com/biz/gyro-and-kashmiri-pizza-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11234
kaNpTpkB8u2IiNyMlwXGZw,Habibi Halal Gyro & Restaurant,40.6436103,-73.96978709999999,"563 Coney Island Ave, Brooklyn, NY 11218",5,3,,https://www.yelp.com/biz/habibi-halal-gyro-and-restaurant-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
6s1NWhNbL_anJX7xsvFtiQ,Flatbush Kitchen Mix Grill,40.64009057440008,-73.9549364,"1241 Flatbush Ave, Brooklyn, NY 11226",0,0,,https://www.yelp.com/biz/flatbush-kitchen-mix-grill-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11226
sDtotjec9V8nuYa1UKoLYA,Dastarxan Kafe,40.63213,-73.97456,"4106 18th Ave, Brooklyn, NY 11218",3,2,,https://www.yelp.com/biz/dastarxan-kafe-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
UyBN13v8robz_VD6jiwVcQ,Atomic Wings,40.66369,-73.9318,"438 Utica Av, Brooklyn, NY 11213",3,2,,https://www.yelp.com/biz/atomic-wings-brooklyn-6?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11213
c1MBmN_EybXPR9FYHzyMmA,375° Chicken 'n Fries,40.648499,-73.958587,"942 Flatbush Ave, Brooklyn, NY 11226",3,7,,https://www.yelp.com/biz/375-chicken-n-fries-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11226
BkpS6wo_Nqu9SS8imWgedA,Zinger Halal Express,40.6562503541529,-73.908518,"622 Chester St, Brooklyn, NY 11212",0,0,,https://www.yelp.com/biz/zinger-halal-express-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11212
gjQyyZAuENBhBs-QTKMuAg,Tarim Kitchen,40.60916,-73.95703,"1610 Kings Hwy, Brooklyn, NY 11229",0,0,,https://www.yelp.com/biz/tarim-kitchen-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11229
lpgqHDHCJUJbpnEP3V4lGg,Chicken Zinger Halal Express Burger,40.60507914547875,-73.98089158766167,"262 Kings Hwy, Brooklyn, NY 11223",4.7,3,,https://www.yelp.com/biz/chicken-zinger-halal-express-burger-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11223
ERwi6zypIFHbD7RS51bhVg,Halal Cart,40.6213885988864,-74.02620787608636,"8601 5th Ave, Brooklyn, NY 11209",4.2,6,,https://www.yelp.com/biz/halal-cart-brooklyn-9?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
QhsePNDDD4Bh1rsWuWLBTA,Al Reef Bakery and Restaurant,40.626241046968765,-74.023713,"7905 5th Ave, Brooklyn, NY 11209",0,0,,https://www.yelp.com/biz/al-reef-bakery-and-restaurant-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
ObMHVaVDDmxDqHlfDZdC3w,Halal N' Fresh,40.634940089688314,-74.01053506422286,"6102 8th Ave, Brooklyn, NY 11220",5,1,,https://www.yelp.com/biz/halal-n-fresh-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11220
CWEHjt5yU_pE0QBU_17l4A,Halal Cart - 86th and 3rd,40.62094812261639,-74.0263566,"8617 5th Ave, Brooklyn, NY 11209",3.7,9,,https://www.yelp.com/biz/halal-cart-86th-and-3rd-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
DCiyNlRsDybjrlj-0vczqg,Munch N’ Out,40.6315725,-73.9198092,"5827 Flatlands Ave, Brooklyn, NY 11234",3.3,7,,https://www.yelp.com/biz/munch-n-out-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11234
y-ChkMtyrmDdOkFAZm2rnA,Halal Munchies,40.66325406106314,-73.9092982,"682 Rockaway Ave, Brooklyn, NY 11212",0,0,,https://www.yelp.com/biz/halal-munchies-brooklyn-9?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11212
73uMNkm4JL0h76mK0bsKcQ,My Teriyaki,40.6221501019451,-74.02728641978308,"440 86th St, Brooklyn, NY 11209",3.4,12,,https://www.yelp.com/biz/my-teriyaki-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
4nTfXFr5hsj92ywjzbxNMQ,Serenity Cafe,40.64418,-73.97583,"424 Church Ave, Brooklyn, NY 11218",2.2,5,,https://www.yelp.com/biz/serenity-cafe-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
wE8QvoYlYyUHeQAQU0Fu6w,Naz’s Halal Food - Utica,40.64501,-73.93001,"1140 Utica Ave, Brooklyn, NY 11203",4,1,,https://www.yelp.com/biz/naz-s-halal-food-utica-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11203
5N-K3pX2kL5pm6sN-63SOg,Sheep’s Head Hot Chicken & Gyros,40.59720381374779,-73.98559100012287,"2536 86th St, Brooklyn, NY 11214",4,1,,https://www.yelp.com/biz/sheep-s-head-hot-chicken-and-gyros-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11214
MsmG73dw4h4UVc_Rp10d5g,Pizza Express,40.60497630005078,-73.97982929999999,"288 Kings Hwy, Brooklyn, NY 11223",3,4,,https://www.yelp.com/biz/pizza-express-brooklyn-5?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11223
Ocm4egKbjN8g6hAKpH73rQ,Tasty Bites,40.64283848085879,-73.9798095,"95 Church Ave, Brooklyn, NY 11218",3,2,,https://www.yelp.com/biz/tasty-bites-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
iBCkOfXpjNpzGmn7u8ijZg,Anayat’s Halal Grill,40.59767,-73.99632,"2238 Bath Ave, Brooklyn, NY 11214",3.4,5,,https://www.yelp.com/biz/anayat-s-halal-grill-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11214
WMnH5UaaJkUhNjzEo-uZUQ,Blaze Halal Grill ,40.601192126760445,-74.00151026519995,"2004 Bath Ave, Brooklyn, NY 11214",2,7,,https://www.yelp.com/biz/blaze-halal-grill-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11214
0u_GmW_1WsZ1T5U4qvq5ug,Halal Food,40.715504,-73.944574,"Graham Ave, Brooklyn, NY 11211",4,1,,https://www.yelp.com/biz/halal-food-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11211
J4U0V6xyVvyn4YiFs5Wn3w,BBQ Spot,40.6331526,-73.926678,"5119 Avenue U, Brooklyn, NY 11234",0,0,,https://www.yelp.com/biz/bbq-spot-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11234
kWoYpZJ9Tek3-ZS52ycMWA,Papa's Halal Crispy Chicken and Gyro,40.656215,-73.908553,"622 Chester St, Brooklyn, NY 11212",2.1,10,,https://www.yelp.com/biz/papas-halal-crispy-chicken-and-gyro-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11212
UbgTJvGclHqLR52R4GjegQ,Chayhana,40.60413295439145,-73.9716122,"488 Kings Hwy, Brooklyn, NY 11223",0,0,,https://www.yelp.com/biz/chayhana-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11223
gl5oiLqvgwoCyBJg8UTljQ,Brooklyn Halal Cafe,40.66033509943507,-73.98355235767235,"1657 8th Ave, Brooklyn, NY 11215",0,0,,https://www.yelp.com/biz/brooklyn-halal-cafe-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11215
qhDGWZ_V3SSyWV9cVd9Y6A,Halal Stop NYC,40.659717,-73.921986,"1088 Clarkson Ave, New York, NY 11212",0,0,,https://www.yelp.com/biz/halal-stop-nyc-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,11212
PjI9n2L1vSw1kyvDek10NA,Coney Island Halal Food,40.57697,-73.9815,"Stillwell Ave And Mermaid Ave, Brooklyn, NY 11224",0,0,,https://www.yelp.com/biz/coney-island-halal-food-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11224
-RzLATrKdaXKflQ8p_U30Q,4 Brothers Halal Cart,40.6330719,-74.0055618,"Fort Hamilton Pkwy & 60th St, Borough Park, NY 11219",4,1,,https://www.yelp.com/biz/4-brothers-halal-cart-borough-park?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Borough Park,NY,US,11219
WZhJ_8mOwDebhpe0P9-1xw,Fresh halal grill ,40.59504056384947,-74.001486,"9000 Bay Pkwy, BROOKLYN, NY 11214",0,0,,https://www.yelp.com/biz/fresh-halal-grill-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,BROOKLYN,NY,US,11214
z8t9L9NbXyXVPCzYAjY05Q,Royal Fried Chicken,40.6563299,-73.91508,"496 Rockaway Pkwy, Brooklyn, NY 11212",2.8,4,,https://www.yelp.com/biz/royal-fried-chicken-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11212
nE2hd4jBJH-Y0Yp1QscwVw,Crown Fried Chicken & Pizza,40.657038,-73.903389,"44 New Lots Ave, Brooklyn, NY 11212",2.3,3,,https://www.yelp.com/biz/crown-fried-chicken-and-pizza-brooklyn-14?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11212
O_hWom2vFETBtbRf_8mlhw,Afsona Restaurant,40.635775548453914,-73.9744399,"414 Ditmas Ave, Brooklyn, NY 11218",0,0,,https://www.yelp.com/biz/afsona-restaurant-brooklyn-4?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11218
EOx64Jdu0nM4NUPzMmEAHg,Istanblue Kebab House,40.63121142233247,-74.02219649999999,"7224 5th Ave, Brooklyn, NY 11209",0,0,,https://www.yelp.com/biz/istanblue-kebab-house-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
Wme0MFHowXtVDKjNPBCbYw,Myteriyakii,40.609361342081215,-74.006092572858,"86th St, Brooklyn, NY 11209",3,2,,https://www.yelp.com/biz/myteriyakii-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
mS4f8HsLBAJGswj7IXhVDw,98K Chicken & Burgers,40.62844,-74.01278,"6984 Fort Hamilton Pkwy, Brooklyn, NY 11228",0,0,,https://www.yelp.com/biz/98k-chicken-and-burgers-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11228
Rek0t815SJqNdRL6nRWN1g,sam food castle,40.5842546,-73.8205763,"9904b Rockaway Beach Blvd, New York, NY 11694",0,0,,https://www.yelp.com/biz/sam-food-castle-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,11694
CuMgilffrbIW03cFoTjpEA,Crisp & Crunch,40.6394309997559,-73.954963684082,"1258 Flatbush Ave, Brooklyn, NY 11226",1,1,,https://www.yelp.com/biz/crisp-and-crunch-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11226
8ZhnRm27cPamnSWi8gd5oQ,Bismillah Halal Food,40.5902373249819,-73.9723932681236,"290 Ave X, Gravesend, NY 11223",0,0,,https://www.yelp.com/biz/bismillah-halal-food-gravesend?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Gravesend,NY,US,11223
ztUW_VmoaIQrP2F-iRfGsg,Halal Munchies,40.65091,-73.94542,"3402 Church Ave, Ste 1, New York, NY 11203",0,0,,https://www.yelp.com/biz/halal-munchies-new-york-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,11203
y1EPQMMWBb3ROYrm7rC-cA,R&R Gourmet Deli,40.5929406666794,-73.7956327199936,"6608 Beach Channel Dr, Arverne, NY 11692",3.3,3,,https://www.yelp.com/biz/r-and-r-gourmet-deli-arverne?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Arverne,NY,US,11692
k7nBLspqsPTnsLofNDbFZQ,Papa's Halal Grill,40.63505,-74.02019,"6715 5th Ave, Brooklyn, NY 11220",0,0,,https://www.yelp.com/biz/papas-halal-grill-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11220
oLpU80kY8Gvq6QuQCvpS4A,Crown Chicken & Biscuit,40.6436,-73.90116,"9615 Flatlands Ave, Brooklyn, NY 11236",0,0,,https://www.yelp.com/biz/crown-chicken-and-biscuit-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11236
